daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,addicted,daily_screen_time_levels,social_media_usage_levels,night_usage_levels,work_study_hours_levels,age_categories,Addiction_Score
0.41666666666666663,0.576923076923077,2,0.5,0.4358974358974359,2,0.0,0.6428571428571428,0.6000000000000001,0.3555555555555556,1,Intermediate,Intermediate,Intermediate,Intermediate,Gen-Z(15-25),0.602903058579575
0.41666666666666663,0.3076923076923077,1,0.6666666666666666,0.41025641025641024,0,0.025000000000000022,0.3571428571428571,0.9,0.5111111111111112,1,Intermediate,Low,Low,Intermediate,Gen-Z(15-25),0.6015206497321584
0.3333333333333333,0.2692307692307693,2,0.0,0.42307692307692313,0,0.20000000000000007,0.42857142857142855,0.1,0.6222222222222222,0,Low,Intermediate,Low,Intermediate,Gen-Z(15-25),0.2693969241403146
0.25,0.42307692307692313,4,0.0,0.2692307692307693,0,0.375,0.42857142857142855,0.2,0.288888888888889,0,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.2890962502160015
0.25,0.25,3,0.0,0.2564102564102564,0,0.17500000000000004,0.5,0.1,0.3111111111111111,0,Low,Intermediate,Low,Intermediate,Gen-Z(15-25),0.17176429929151546
0.08333333333333333,0.2692307692307693,1,0.16666666666666666,0.34615384615384615,0,0.5,0.21428571428571427,0.5,0.19999999999999998,0,Low,Low,Low,Low,Gen-Y(26-40),0.38966649386556074
0.16666666666666666,0.25,1,0.0,0.35897435897435903,1,0.6000000000000001,0.5714285714285714,0.30000000000000004,0.3555555555555556,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.3079315707620529
0.25,0.48076923076923084,1,0.5,0.6923076923076923,3,0.25,0.5,0.9,0.17777777777777778,1,Low,Low,Intermediate,Intermediate,Gen-Z(15-25),0.8235700708484536
0.5,0.6346153846153847,0,0.0,0.5641025641025641,2,0.45000000000000007,0.21428571428571427,0.30000000000000004,0.5555555555555556,1,Intermediate,Low,Intermediate,Low,Gen-Y(26-40),0.574045273889753
0.3333333333333333,0.40384615384615385,0,0.0,0.4358974358974359,1,0.375,0.5,0.30000000000000004,0.2666666666666667,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.41161223431829974
0.3333333333333333,0.4423076923076923,0,0.16666666666666666,0.5,1,0.42500000000000004,0.42857142857142855,0.1,0.3111111111111111,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.3808536374632798
0.08333333333333333,0.3269230769230769,1,0.16666666666666666,0.23076923076923073,0,0.17500000000000004,0.5714285714285714,0.0,0.3555555555555556,0,Low,Low,Low,Intermediate,Gen-Z(15-25),0.14860895109728703
0.25,0.46153846153846156,2,0.0,0.7179487179487178,2,0.125,0.5714285714285714,0.7000000000000001,0.44444444444444453,1,Low,Intermediate,Intermediate,Intermediate,Gen-Z(15-25),0.7487471919820288
0.5,0.4423076923076923,3,0.3333333333333333,0.6538461538461539,0,0.55,0.2857142857142857,0.8,0.37777777777777777,1,Intermediate,Intermediate,Low,Low,Gen-Y(26-40),0.7468463798168309
0.5,0.5576923076923077,6,0.16666666666666666,0.5769230769230769,2,0.2250000000000001,0.5714285714285714,0.6000000000000001,0.5333333333333333,1,Intermediate,High,Intermediate,Intermediate,Gen-Z(15-25),0.6711594954207707
0.6666666666666666,0.6923076923076924,2,0.0,0.5256410256410257,2,0.025000000000000022,0.14285714285714285,0.5,0.37777777777777777,1,Intermediate,Intermediate,Intermediate,Low,Gen-Z(15-25),0.6575082080525317
0.3333333333333333,0.3076923076923077,0,0.0,0.3717948717948718,0,0.125,0.5,0.4,0.22222222222222224,0,Low,Low,Low,Intermediate,Gen-Z(15-25),0.37860722308622785
0.3333333333333333,0.48076923076923084,2,0.16666666666666666,0.1923076923076923,1,0.9000000000000001,0.5714285714285714,0.2,0.5111111111111112,0,Low,Intermediate,Low,Intermediate,Gen-X(41-55),0.27095213409365826
0.41666666666666663,0.6538461538461539,3,0.0,0.5641025641025641,2,0.25,0.2857142857142857,0.4,0.4666666666666667,1,Intermediate,Intermediate,Intermediate,Low,Gen-Z(15-25),0.6222567824434077
0.5833333333333333,0.17307692307692307,2,0.0,0.2564102564102564,1,0.625,0.42857142857142855,0.30000000000000004,0.33333333333333337,0,Intermediate,Intermediate,Low,Intermediate,Gen-X(41-55),0.22153101779851395
0.41666666666666663,0.3269230769230769,1,0.16666666666666666,0.3846153846153846,1,0.2250000000000001,0.5,0.4,0.4,0,Intermediate,Low,Low,Intermediate,Gen-Z(15-25),0.3932953170900294
0.25,0.2884615384615385,1,0.3333333333333333,0.6153846153846154,0,0.050000000000000044,0.6428571428571428,0.4,0.37777777777777777,1,Low,Low,Low,Intermediate,Gen-Z(15-25),0.5021600138240886
0.41666666666666663,0.3846153846153847,1,0.0,0.46153846153846156,2,0.6000000000000001,0.42857142857142855,0.30000000000000004,0.37777777777777777,1,Intermediate,Low,Intermediate,Intermediate,Gen-Y(26-40),0.4176602730257475
0.25,0.3076923076923077,1,0.16666666666666666,0.29487179487179493,0,0.375,0.5714285714285714,0.0,0.4666666666666667,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.17539312251598413
0.41666666666666663,0.5,1,0.16666666666666666,0.5256410256410257,1,0.55,0.5714285714285714,0.2,0.37777777777777777,1,Intermediate,Low,Low,Intermediate,Gen-Y(26-40),0.4584413340245379
0.3333333333333333,0.576923076923077,1,0.0,0.6153846153846154,1,0.07500000000000001,0.42857142857142855,0.5,0.5777777777777778,1,Low,Low,Low,Intermediate,Gen-Z(15-25),0.6592362191118025
0.3333333333333333,0.40384615384615385,0,0.5,0.16666666666666669,1,0.5,0.21428571428571427,0.0,0.2666666666666667,0,Low,Low,Low,Low,Gen-Y(26-40),0.14515292897874546
0.3333333333333333,0.2692307692307693,0,0.0,0.46153846153846156,1,0.5750000000000001,0.42857142857142855,0.1,0.4,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.2901330568515639
0.5,0.6153846153846154,3,0.16666666666666666,0.5128205128205128,2,0.5,0.42857142857142855,0.7000000000000001,0.5111111111111112,1,Intermediate,Intermediate,Intermediate,Intermediate,Gen-Y(26-40),0.7003628823224469
0.41666666666666663,0.34615384615384615,1,0.16666666666666666,0.08974358974358976,0,0.7,0.5714285714285714,0.5,0.37777777777777777,0,Intermediate,Low,Low,Intermediate,Gen-X(41-55),0.28252980819077245
0.41666666666666663,0.5961538461538461,2,0.5,0.5641025641025641,2,0.55,0.3571428571428571,0.7000000000000001,0.5555555555555556,1,Intermediate,Intermediate,Intermediate,Intermediate,Gen-Y(26-40),0.720235009504061
0.16666666666666666,0.3653846153846154,3,0.3333333333333333,0.2435897435897436,0,0.275,0.5714285714285714,0.4,0.24444444444444444,0,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.3328149300155522
0.5,0.21153846153846156,1,0.16666666666666666,0.39743589743589747,1,0.75,0.21428571428571427,0.0,0.33333333333333337,0,Intermediate,Low,Low,Low,Gen-X(41-55),0.19180922757905658
0.3333333333333333,0.6153846153846154,3,0.16666666666666666,0.5897435897435898,1,0.4750000000000001,0.3571428571428571,0.6000000000000001,0.4666666666666667,1,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.7013996889580095
0.16666666666666666,0.23076923076923078,0,0.3333333333333333,0.2692307692307693,0,0.5,0.6428571428571428,0.1,0.288888888888889,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.17090029376188012
0.5,0.3846153846153847,0,0.0,0.33333333333333337,0,0.925,0.3571428571428571,0.2,0.4,0,Intermediate,Low,Low,Intermediate,Gen-X(41-55),0.30810437186798
0.3333333333333333,0.34615384615384615,1,0.16666666666666666,0.2692307692307693,0,0.375,0.5714285714285714,0.0,0.3555555555555556,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.1771211335752549
0.5833333333333333,0.42307692307692313,1,0.16666666666666666,0.7948717948717949,1,0.4750000000000001,0.3571428571428571,0.5,0.3555555555555556,1,Intermediate,Low,Low,Intermediate,Gen-Y(26-40),0.6937964402972181
0.25,0.3076923076923077,1,0.0,0.6666666666666666,2,0.7,0.6428571428571428,0.9,0.5777777777777778,1,Low,Low,Intermediate,Intermediate,Gen-X(41-55),0.7397615344738208
0.3333333333333333,0.5,2,0.16666666666666666,0.3846153846153846,1,0.9000000000000001,0.6428571428571428,0.0,0.24444444444444444,0,Low,Intermediate,Low,Intermediate,Gen-X(41-55),0.3015379298427511
0.41666666666666663,0.3653846153846154,0,0.0,0.29487179487179493,0,0.7250000000000001,0.3571428571428571,0.6000000000000001,0.24444444444444444,0,Intermediate,Low,Low,Intermediate,Gen-X(41-55),0.44133402453775716
0.0,0.34615384615384615,1,0.16666666666666666,0.23076923076923073,0,0.625,0.6428571428571428,0.6000000000000001,0.44444444444444453,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.39899775358562306
0.25,0.3653846153846154,0,0.3333333333333333,0.5128205128205128,0,0.4,0.5,0.2,0.24444444444444444,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.3970969414204252
0.3333333333333333,0.46153846153846156,3,0.5,0.6794871794871795,1,0.5750000000000001,0.3571428571428571,0.8,0.2666666666666667,1,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.7684465180577158
0.5,0.34615384615384615,0,0.0,0.21794871794871795,1,0.15000000000000002,0.6428571428571428,0.2,0.4666666666666667,0,Intermediate,Low,Low,Intermediate,Gen-Z(15-25),0.23034387420079486
0.08333333333333333,0.15384615384615385,0,0.16666666666666666,0.29487179487179493,0,0.25,0.5,0.4,0.08888888888888888,0,Low,Low,Low,Intermediate,Gen-Z(15-25),0.274926559529981
0.25,0.5,2,0.3333333333333333,0.6025641025641025,2,0.5750000000000001,0.6428571428571428,0.8,0.4,1,Low,Intermediate,Intermediate,Intermediate,Gen-Y(26-40),0.7425263521686538
0.41666666666666663,0.5384615384615384,0,0.5,0.7179487179487178,1,0.7250000000000001,0.42857142857142855,0.4,0.6222222222222222,1,Intermediate,Low,Low,Intermediate,Gen-X(41-55),0.658545014688094
0.16666666666666666,0.3846153846153847,1,0.0,0.2435897435897436,1,0.6500000000000001,0.5,0.6000000000000001,0.5111111111111112,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.42146189735614326
0.25,0.3846153846153847,4,0.0,0.3076923076923077,0,0.4,0.8571428571428571,0.1,0.3111111111111111,0,Low,Intermediate,Low,High,Gen-Y(26-40),0.25384482460687763
0.5,0.46153846153846156,2,0.16666666666666666,0.5128205128205128,3,0.6000000000000001,0.42857142857142855,0.8,0.288888888888889,1,Intermediate,Intermediate,Intermediate,Intermediate,Gen-Y(26-40),0.6785899429756351
0.08333333333333333,0.5192307692307693,2,0.3333333333333333,0.46153846153846156,1,0.525,0.42857142857142855,0.5,0.5111111111111112,1,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.5529635389666495
0.16666666666666666,0.40384615384615385,0,0.3333333333333333,0.4358974358974359,0,0.5,0.42857142857142855,0.4,0.288888888888889,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.45204769310523596
0.41666666666666663,0.6730769230769231,3,0.16666666666666666,0.5897435897435898,2,0.07500000000000001,0.5714285714285714,0.7000000000000001,0.5333333333333333,1,Intermediate,Intermediate,Intermediate,Intermediate,Gen-Z(15-25),0.7651632970451011
0.16666666666666666,0.3269230769230769,1,0.16666666666666666,0.47435897435897434,0,0.6500000000000001,0.3571428571428571,0.30000000000000004,0.4666666666666667,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.40124416796267504
0.5,0.3653846153846154,1,0.5,0.46153846153846156,0,0.7,0.2857142857142857,0.4,0.5111111111111112,1,Intermediate,Low,Low,Low,Gen-X(41-55),0.4503196820459652
0.25,0.34615384615384615,1,0.16666666666666666,0.41025641025641024,0,0.625,0.5,0.0,0.3111111111111111,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.2531536201831692
0.16666666666666666,0.2884615384615385,1,0.3333333333333333,0.1923076923076923,0,0.9500000000000002,0.2857142857142857,0.4,0.3555555555555556,0,Low,Low,Low,Low,Gen-X(41-55),0.2740625540003456
0.16666666666666666,0.2884615384615385,1,0.0,0.1923076923076923,1,0.9500000000000002,0.6428571428571428,0.0,0.19999999999999998,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.1123207188526007
0.3333333333333333,0.6153846153846154,2,0.16666666666666666,0.6153846153846154,1,0.07500000000000001,0.5,0.30000000000000004,0.288888888888889,1,Low,Intermediate,Low,Intermediate,Gen-Z(15-25),0.5939174010713669
0.5,0.6538461538461539,2,0.0,0.6153846153846154,1,0.3500000000000001,0.42857142857142855,0.6000000000000001,0.5111111111111112,1,Intermediate,Intermediate,Low,Intermediate,Gen-Y(26-40),0.7307758769656126
0.5,0.3269230769230769,0,0.16666666666666666,0.2692307692307693,1,0.7750000000000001,0.42857142857142855,0.5,0.3555555555555556,0,Intermediate,Low,Low,Intermediate,Gen-X(41-55),0.3715223777432176
0.25,0.34615384615384615,3,0.16666666666666666,0.41025641025641024,0,0.15000000000000002,0.6428571428571428,0.6000000000000001,0.4222222222222223,0,Low,Intermediate,Low,Intermediate,Gen-Z(15-25),0.49576637290478665
0.25,0.2884615384615385,2,0.0,0.34615384615384615,2,0.125,0.5,0.4,0.19999999999999998,0,Low,Intermediate,Intermediate,Intermediate,Gen-Z(15-25),0.35700708484534305
0.41666666666666663,0.4423076923076923,2,0.3333333333333333,0.5384615384615384,4,0.050000000000000044,0.3571428571428571,0.5,0.4666666666666667,1,Intermediate,Intermediate,Intermediate,Intermediate,Gen-Z(15-25),0.5633316053222741
0.08333333333333333,0.40384615384615385,2,0.0,0.3205128205128205,2,0.15000000000000002,0.3571428571428571,0.6000000000000001,0.3555555555555556,0,Low,Intermediate,Intermediate,Intermediate,Gen-Z(15-25),0.4707102125453604
0.3333333333333333,0.3269230769230769,0,0.16666666666666666,0.4358974358974359,0,0.675,0.6428571428571428,0.4,0.3111111111111111,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.42094349403836195
0.16666666666666666,0.23076923076923078,2,0.0,0.3846153846153846,0,0.675,0.6428571428571428,0.4,0.4222222222222223,0,Low,Intermediate,Low,Intermediate,Gen-X(41-55),0.35441506825643687
0.41666666666666663,0.5576923076923077,0,0.3333333333333333,0.6153846153846154,1,0.42500000000000004,0.5714285714285714,0.7000000000000001,0.22222222222222224,1,Intermediate,Low,Low,Intermediate,Gen-Y(26-40),0.7323310869189564
0.41666666666666663,0.3653846153846154,4,0.3333333333333333,0.34615384615384615,0,0.3500000000000001,0.42857142857142855,0.5,0.4,0,Intermediate,Intermediate,Low,Intermediate,Gen-Y(26-40),0.4285467426991534
0.08333333333333333,0.3846153846153847,0,0.3333333333333333,0.6666666666666666,3,0.6500000000000001,0.2857142857142857,0.2,0.3111111111111111,1,Low,Low,Intermediate,Low,Gen-X(41-55),0.4878175220321411
0.3333333333333333,0.5384615384615384,1,0.6666666666666666,0.42307692307692313,1,0.6500000000000001,0.3571428571428571,0.5,0.5555555555555556,1,Low,Low,Low,Intermediate,Gen-X(41-55),0.5400034560221186
0.41666666666666663,0.5192307692307693,1,0.0,0.4358974358974359,1,0.10000000000000003,0.42857142857142855,0.7000000000000001,0.33333333333333337,1,Intermediate,Low,Low,Intermediate,Gen-Z(15-25),0.6200103680663559
0.6666666666666666,0.5961538461538461,0,0.16666666666666666,0.3717948717948718,2,0.45000000000000007,0.21428571428571427,0.2,0.37777777777777777,1,Intermediate,Low,Intermediate,Low,Gen-Y(26-40),0.4143770520131329
0.5,0.6538461538461539,3,0.16666666666666666,0.46153846153846156,2,0.07500000000000001,0.21428571428571427,0.8,0.3555555555555556,1,Intermediate,Intermediate,Intermediate,Low,Gen-Z(15-25),0.7287022636944877
0.25,0.13461538461538464,0,0.16666666666666666,0.34615384615384615,0,0.2250000000000001,0.7142857142857142,0.6000000000000001,0.3111111111111111,0,Low,Low,Low,High,Gen-Z(15-25),0.3756696042854675
0.3333333333333333,0.3846153846153847,2,0.0,0.42307692307692313,0,0.675,0.2857142857142857,0.2,0.13333333333333333,0,Low,Intermediate,Low,Low,Gen-X(41-55),0.35648868152756186
0.3333333333333333,0.4423076923076923,2,0.16666666666666666,0.2564102564102564,0,0.4,0.42857142857142855,0.4,0.06666666666666668,0,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.3708311733195092
0.25,0.40384615384615385,0,0.16666666666666666,0.23076923076923073,0,0.9000000000000001,0.42857142857142855,0.0,0.3111111111111111,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.17971315016416103
0.5,0.5384615384615384,6,0.16666666666666666,0.5897435897435898,1,0.17500000000000004,0.3571428571428571,0.9,0.37777777777777777,1,Intermediate,High,Low,Intermediate,Gen-Z(15-25),0.7916018662519442
0.3333333333333333,0.3076923076923077,1,0.0,0.3717948717948718,0,0.6000000000000001,0.3571428571428571,0.1,0.4,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.2573008467254191
0.16666666666666666,0.25,1,0.16666666666666666,0.29487179487179493,0,0.7,0.6428571428571428,0.2,0.3111111111111111,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.2329358907897011
0.3333333333333333,0.48076923076923084,2,0.3333333333333333,0.5384615384615384,3,0.7250000000000001,0.3571428571428571,0.6000000000000001,0.4666666666666667,1,Low,Intermediate,Intermediate,Intermediate,Gen-X(41-55),0.6193191636426475
0.16666666666666666,0.5576923076923077,4,0.16666666666666666,0.5256410256410257,0,0.17500000000000004,0.42857142857142855,0.30000000000000004,0.48888888888888893,1,Low,Intermediate,Low,Intermediate,Gen-Z(15-25),0.5222049421116296
0.0,0.2692307692307693,0,0.0,0.29487179487179493,2,0.6000000000000001,0.5,0.6000000000000001,0.08888888888888888,0,Low,Low,Intermediate,Intermediate,Gen-Y(26-40),0.4024537757041645
0.08333333333333333,0.3846153846153847,2,0.0,0.28205128205128205,1,0.375,0.5,0.5,0.15555555555555553,0,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.4017625712804562
0.5,0.6923076923076924,3,0.16666666666666666,0.5128205128205128,1,0.125,0.6428571428571428,0.6000000000000001,0.24444444444444444,1,Intermediate,Intermediate,Low,Intermediate,Gen-Z(15-25),0.6910316226023847
0.3333333333333333,0.3076923076923077,3,0.16666666666666666,0.20512820512820518,0,0.675,0.3571428571428571,0.0,0.33333333333333337,0,Low,Intermediate,Low,Intermediate,Gen-X(41-55),0.12700881285640236
0.41666666666666663,0.3846153846153847,3,0.0,0.641025641025641,0,0.525,0.42857142857142855,0.30000000000000004,0.5111111111111112,1,Intermediate,Intermediate,Low,Intermediate,Gen-Y(26-40),0.5144288923449111
0.3333333333333333,0.2692307692307693,0,0.0,0.47435897435897434,0,0.525,0.6428571428571428,0.4,0.4,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.41835147744945567
0.3333333333333333,0.4423076923076923,3,0.16666666666666666,0.6923076923076923,1,0.4750000000000001,0.21428571428571427,0.5,0.17777777777777778,1,Low,Intermediate,Low,Low,Gen-Y(26-40),0.6462761361672715
0.5,0.5192307692307693,4,0.16666666666666666,0.6923076923076923,2,0.07500000000000001,0.7857142857142857,0.7000000000000001,0.4222222222222223,1,Intermediate,Intermediate,Intermediate,High,Gen-Z(15-25),0.758251252808018
0.16666666666666666,0.3653846153846154,3,0.0,0.16666666666666669,2,0.375,0.5714285714285714,0.30000000000000004,0.24444444444444444,0,Low,Intermediate,Intermediate,Intermediate,Gen-Y(26-40),0.25090720580611725
0.41666666666666663,0.34615384615384615,2,0.16666666666666666,0.33333333333333337,0,0.42500000000000004,0.5,0.6000000000000001,0.22222222222222224,0,Intermediate,Intermediate,Low,Intermediate,Gen-Y(26-40),0.45429410748228793
0.5,0.5,2,0.0,0.5512820512820513,2,0.17500000000000004,0.42857142857142855,0.5,0.44444444444444453,1,Intermediate,Intermediate,Intermediate,Intermediate,Gen-Z(15-25),0.5935717988595128
0.08333333333333333,0.4423076923076923,1,0.0,0.3846153846153846,0,0.5,0.2857142857142857,0.30000000000000004,0.4666666666666667,0,Low,Low,Low,Low,Gen-Y(26-40),0.39951615690340425
0.41666666666666663,0.4423076923076923,1,0.16666666666666666,0.6153846153846154,3,0.07500000000000001,0.6428571428571428,0.30000000000000004,0.48888888888888893,1,Intermediate,Low,Intermediate,Intermediate,Gen-Z(15-25),0.5239329531709004
0.41666666666666663,0.5384615384615384,0,0.16666666666666666,0.5512820512820513,0,0.7250000000000001,0.21428571428571427,0.7000000000000001,0.4,1,Intermediate,Low,Low,Low,Gen-X(41-55),0.6899948159668222
0.0,0.2692307692307693,2,0.16666666666666666,0.34615384615384615,1,0.25,0.6428571428571428,0.5,0.44444444444444453,0,Low,Intermediate,Low,Intermediate,Gen-Z(15-25),0.38966649386556074
0.41666666666666663,0.3653846153846154,3,0.16666666666666666,0.6025641025641025,2,0.10000000000000003,0.6428571428571428,0.7000000000000001,0.19999999999999998,1,Intermediate,Intermediate,Intermediate,Intermediate,Gen-Z(15-25),0.6476585450146882
0.41666666666666663,0.46153846153846156,2,0.16666666666666666,0.39743589743589747,1,0.9000000000000001,0.42857142857142855,0.5,0.33333333333333337,0,Intermediate,Intermediate,Low,Intermediate,Gen-X(41-55),0.49507516848107846
0.5,0.48076923076923084,1,0.0,0.6025641025641025,1,0.025000000000000022,0.21428571428571427,0.4,0.48888888888888893,1,Intermediate,Low,Low,Low,Gen-Z(15-25),0.5730084672541905
0.3333333333333333,0.6538461538461539,1,0.0,0.7820512820512819,1,0.45000000000000007,0.5,0.6000000000000001,0.4222222222222223,1,Low,Low,Low,Intermediate,Gen-Y(26-40),0.8206324520476932
0.5833333333333333,0.3846153846153847,0,0.0,0.2692307692307693,0,0.7750000000000001,0.5714285714285714,0.30000000000000004,0.3111111111111111,0,Intermediate,Low,Low,Intermediate,Gen-X(41-55),0.31397960946950065
0.41666666666666663,0.15384615384615385,0,0.16666666666666666,0.3717948717948718,0,0.5,0.8571428571428571,0.0,0.24444444444444444,0,Intermediate,Low,Low,High,Gen-Y(26-40),0.15465698980473477
0.16666666666666666,0.34615384615384615,0,0.0,0.14102564102564102,2,0.875,0.42857142857142855,0.1,0.3555555555555556,0,Low,Low,Intermediate,Intermediate,Gen-X(41-55),0.14843614999135993
0.25,0.3269230769230769,1,0.16666666666666666,0.34615384615384615,1,0.625,0.21428571428571427,0.6000000000000001,0.15555555555555553,0,Low,Low,Low,Low,Gen-X(41-55),0.45343010195265254
0.16666666666666666,0.5,1,0.0,0.35897435897435903,0,0.5,0.6428571428571428,0.7000000000000001,0.3555555555555556,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.5707620528771385
0.5,0.4423076923076923,2,0.8333333333333333,0.6025641025641025,1,0.42500000000000004,0.2857142857142857,0.7000000000000001,0.44444444444444453,1,Intermediate,Intermediate,Low,Low,Gen-Y(26-40),0.6787627440815621
0.3333333333333333,0.3653846153846154,2,0.16666666666666666,0.41025641025641024,2,0.4750000000000001,0.3571428571428571,0.30000000000000004,0.5777777777777778,0,Low,Intermediate,Intermediate,Intermediate,Gen-Y(26-40),0.3822360463106965
0.0,0.2884615384615385,1,0.0,0.4358974358974359,0,0.9000000000000001,0.5,0.2,0.4,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.32452047693105235
0.41666666666666663,0.7307692307692308,0,0.0,0.5897435897435898,2,0.625,0.14285714285714285,0.7000000000000001,0.5333333333333333,1,Intermediate,Low,Intermediate,Low,Gen-X(41-55),0.7884914463452568
0.0,0.4423076923076923,1,0.3333333333333333,0.34615384615384615,0,0.25,0.2857142857142857,0.1,0.2666666666666667,0,Low,Low,Low,Low,Gen-Z(15-25),0.2979091066182824
0.16666666666666666,0.3076923076923077,0,0.0,0.2435897435897436,1,0.15000000000000002,0.2857142857142857,0.2,0.08888888888888888,0,Low,Low,Low,Low,Gen-Z(15-25),0.22861586314152413
0.25,0.21153846153846156,2,0.16666666666666666,0.28205128205128205,1,0.2250000000000001,0.6428571428571428,0.6000000000000001,0.17777777777777778,0,Low,Intermediate,Low,Intermediate,Gen-Z(15-25),0.3722135821669259
0.0,0.23076923076923078,2,0.0,0.5128205128205128,1,0.17500000000000004,0.5,0.2,0.17777777777777778,0,Low,Intermediate,Low,Intermediate,Gen-Z(15-25),0.3426645930533956
0.3333333333333333,0.8461538461538461,4,0.0,0.47435897435897434,2,0.6500000000000001,0.5714285714285714,0.7000000000000001,0.4,1,Low,Intermediate,Intermediate,Intermediate,Gen-X(41-55),0.7729393468118195
0.25,0.48076923076923084,1,0.16666666666666666,0.35897435897435903,3,0.3500000000000001,0.42857142857142855,0.1,0.3111111111111111,0,Low,Low,Intermediate,Intermediate,Gen-Y(26-40),0.3203732503888025
0.08333333333333333,0.3846153846153847,2,0.0,0.3205128205128205,1,0.5,0.42857142857142855,0.0,0.22222222222222224,0,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.2203214100570244
0.25,0.42307692307692313,1,0.0,0.3846153846153846,1,0.675,0.42857142857142855,0.6000000000000001,0.19999999999999998,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.5130464834974945
0.25,0.3653846153846154,0,0.0,0.46153846153846156,0,0.42500000000000004,0.5,0.1,0.33333333333333337,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.3290133056851564
0.5,0.5384615384615384,2,0.16666666666666666,0.8076923076923077,2,0.375,0.42857142857142855,0.2,0.3111111111111111,1,Intermediate,Intermediate,Intermediate,Intermediate,Gen-Y(26-40),0.6260584067738034
0.3333333333333333,0.40384615384615385,0,0.0,0.6282051282051282,0,0.525,0.3571428571428571,0.4,0.3111111111111111,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.5557283566614827
0.3333333333333333,0.4423076923076923,0,0.16666666666666666,0.2692307692307693,1,0.20000000000000007,0.42857142857142855,0.0,0.37777777777777777,0,Low,Low,Low,Intermediate,Gen-Z(15-25),0.21600138240884745
0.5,0.34615384615384615,1,0.3333333333333333,0.3205128205128205,2,0.9500000000000002,0.42857142857142855,0.5,0.3111111111111111,0,Intermediate,Low,Intermediate,Intermediate,Gen-X(41-55),0.4069466044582686
0.3333333333333333,0.5576923076923077,3,0.16666666666666666,0.3717948717948718,1,0.25,0.5,0.30000000000000004,0.48888888888888893,1,Low,Intermediate,Low,Intermediate,Gen-Z(15-25),0.4392604112666322
0.5,0.6538461538461539,2,0.3333333333333333,0.47435897435897434,1,0.675,0.5,0.30000000000000004,0.48888888888888893,1,Intermediate,Intermediate,Low,Intermediate,Gen-X(41-55),0.5334370139968896
0.25,0.3269230769230769,0,0.16666666666666666,0.3076923076923077,0,0.3500000000000001,0.2857142857142857,0.1,0.3111111111111111,0,Low,Low,Low,Low,Gen-Y(26-40),0.230516675306722
0.41666666666666663,0.42307692307692313,3,0.16666666666666666,0.641025641025641,1,0.32500000000000007,0.3571428571428571,0.5,0.5555555555555556,1,Intermediate,Intermediate,Low,Intermediate,Gen-Y(26-40),0.6108519094522206
0.16666666666666666,0.3653846153846154,2,0.0,0.34615384615384615,0,0.275,0.6428571428571428,0.6000000000000001,0.13333333333333333,0,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.4689822014860896
0.3333333333333333,0.21153846153846156,3,0.16666666666666666,0.35897435897435903,0,0.2250000000000001,0.5,0.1,0.4666666666666667,0,Low,Intermediate,Low,Intermediate,Gen-Z(15-25),0.21150855365474344
0.25,0.4423076923076923,0,0.16666666666666666,0.2435897435897436,0,0.3500000000000001,0.6428571428571428,0.30000000000000004,0.37777777777777777,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.32348367029548997
0.3333333333333333,0.40384615384615385,2,0.16666666666666666,0.34615384615384615,1,0.17500000000000004,0.5714285714285714,0.1,0.4222222222222223,0,Low,Intermediate,Low,Intermediate,Gen-Z(15-25),0.28235700708484535
