age,gender,daily_phone_hours,check_screen_time,phone_usage_satisfaction,used_screen_time_app,check_phone_morning,scroll_before_bed,phone_affects_grades,mindless_scrolling,short_video_time,focus_before_phone_urge,reread_due_to_distraction,gpa,has_job,App_Social,App_Texting,App_Videos,App_StudyOrWork,App_Gaming,App_Shopping
0.113,0,2,0,1,1,1,0,4,3,3,1,3,2.0,1.0,1,0,0,0,0,0
0.0922,0,2,0,3,0,1,1,5,4,3,2,1,3.0,0.0,1,0,0,0,0,1
0.0578,0,3,0,3,1,5,1,4,4,2,1,1,2.0,0.0,1,1,0,0,0,1
0.0,1,1,1,1,1,2,1,5,4,2,2,3,4.0,0.0,0,1,0,0,0,0
0.1149,1,4,0,3,0,5,1,2,5,3,2,3,4.0,0.0,1,0,1,1,1,0
0.0921,0,2,0,3,1,5,1,5,5,1,2,2,3.0,0.0,0,0,0,1,0,0
0.2718,0,2,0,1,0,3,1,5,1,2,1,1,3.0,0.0,1,1,0,0,0,0
0.0315,1,2,0,2,1,4,1,5,4,3,2,2,4.0,0.0,1,0,1,0,0,0
0.0596,1,2,1,3,0,3,1,3,2,2,4,3,3.0,0.0,1,1,1,1,0,1
0.0082,1,2,0,1,1,5,1,5,2,2,0,2,3.0,0.0,0,1,0,0,0,0
0.0943,1,2,0,1,1,4,0,4,5,3,2,3,4.0,1.0,1,0,1,0,0,0
0.3023,1,2,0,2,0,3,1,5,1,2,2,3,3.0,0.0,0,1,1,0,0,0
0.0245,1,1,1,3,0,5,1,2,5,3,2,2,4.0,0.0,1,1,0,0,1,0
0.0953,1,3,1,1,1,5,1,5,4,2,3,2,4.0,0.0,1,1,1,0,1,0
0.0971,0,2,1,3,1,3,1,2,3,0,3,3,3.0,0.0,1,1,0,1,0,0
0.1044,1,2,0,3,0,4,0,4,4,3,2,2,4.0,0.0,0,0,0,0,0,0
0.0,1,3,1,1,0,5,1,5,5,2,3,1,4.0,0.0,1,0,1,0,0,0
0.0905,0,3,1,3,0,5,0,5,4,3,2,2,4.0,0.0,1,0,1,1,0,1
0.0,1,2,1,1,1,4,1,3,5,3,0,2,3.0,1.0,1,1,1,1,1,1
0.0677,1,2,0,1,1,4,1,5,4,0,1,3,4.0,0.0,1,1,0,0,1,0
0.2488,0,2,1,3,1,3,1,5,3,2,1,1,4.0,1.0,0,1,1,0,0,0
0.057,0,2,0,2,0,3,1,5,5,2,0,3,3.0,0.0,1,1,0,0,0,0
0.0,1,2,0,3,1,3,1,5,4,2,2,2,3.0,1.0,1,1,1,0,0,1
0.1592,0,2,1,2,1,4,1,5,2,0,4,2,3.0,0.0,1,1,0,1,0,0
0.1617,0,2,0,4,0,3,1,4,4,2,2,3,3.0,0.0,1,1,0,0,0,0
0.0,1,3,0,3,0,4,1,3,5,3,3,3,4.0,0.0,1,1,1,0,0,0
0.0,1,3,1,2,0,4,1,3,2,0,0,3,4.0,0.0,1,1,1,0,0,0
0.0039,1,2,0,5,0,3,1,4,4,0,2,3,4.0,0.0,1,1,0,0,0,0
0.0712,1,3,0,2,1,4,1,4,4,3,0,1,1.0,0.0,1,1,1,0,0,0
0.1759,1,2,1,4,0,5,0,2,3,2,2,2,2.0,0.0,1,1,1,0,0,0
0.1104,1,3,1,2,1,5,1,5,5,3,2,2,4.0,0.0,1,0,0,1,0,0
0.1297,0,2,0,3,1,4,1,2,4,3,0,2,3.0,0.0,1,1,0,0,0,0
0.1044,1,3,0,3,0,4,1,3,3,1,4,3,3.0,0.0,1,1,0,0,0,0
0.2066,1,3,0,3,0,2,1,4,4,2,2,2,4.0,1.0,1,0,1,0,1,0
0.0,1,2,1,1,1,5,1,2,5,2,4,3,4.0,0.0,1,1,1,0,0,0
0.091,1,3,1,3,0,5,1,5,5,2,1,0,2.0,0.0,1,1,1,0,0,0
0.0,0,2,1,3,0,5,1,5,5,2,2,3,2.0,0.0,1,1,1,1,0,1
0.0809,1,2,1,1,0,3,1,4,2,2,3,2,3.0,0.0,1,0,0,0,0,0
0.0554,0,3,1,2,0,5,1,3,1,2,4,3,3.0,0.0,1,0,0,1,0,0
0.1646,1,3,1,4,0,4,1,4,5,2,4,1,1.0,0.0,1,1,1,0,1,0
0.0806,1,3,1,1,1,5,1,4,1,2,3,3,4.0,0.0,1,1,1,1,1,0
0.0644,1,2,1,5,0,5,1,4,3,2,2,2,4.0,0.0,1,0,0,0,0,0
0.0557,0,1,1,1,1,5,1,4,4,3,3,3,4.0,0.0,1,1,1,0,0,0
0.0394,0,2,0,4,0,5,1,5,4,2,3,3,4.0,0.0,1,1,1,0,0,0
0.1917,1,2,0,2,0,4,1,5,3,3,2,3,3.0,0.0,1,0,1,0,1,0
0.0044,1,2,1,2,1,4,1,5,5,2,2,3,0.0,0.0,1,0,0,0,0,0
0.0,1,2,1,3,1,5,1,4,5,2,3,2,4.0,0.0,0,1,0,1,0,0
0.0686,1,3,1,3,0,4,1,5,4,2,0,2,3.0,0.0,1,1,0,0,0,0
0.0829,0,3,0,3,0,4,1,5,4,1,0,3,3.0,1.0,1,0,0,0,0,0
0.0523,1,2,1,2,0,3,1,2,4,3,2,3,4.0,1.0,1,1,1,0,0,0
0.0973,1,1,0,2,0,5,1,3,5,3,2,3,4.0,0.0,0,1,1,1,0,0
0.0,0,2,1,2,1,3,1,3,4,3,3,2,0.0,0.0,1,0,1,0,0,0
0.1676,1,2,1,4,0,5,1,5,2,3,2,2,4.0,0.0,1,1,0,1,0,0
0.1269,1,2,1,3,1,4,1,3,4,2,3,3,4.0,0.0,1,0,1,0,0,0
0.056,1,2,0,4,0,4,1,5,5,3,2,3,3.0,0.0,1,0,0,0,0,0
0.2396,1,2,1,3,0,4,1,3,5,2,2,3,2.0,0.0,0,0,0,0,0,1
0.0813,0,1,0,3,0,5,1,5,4,2,3,3,2.0,0.0,1,1,0,0,0,0
0.0,0,2,0,2,0,5,1,5,5,2,2,2,3.0,0.0,1,1,0,0,0,0
0.0151,1,3,1,1,0,5,0,5,5,2,1,3,4.0,0.0,1,0,0,0,0,0
0.041,0,2,0,1,1,4,1,4,5,2,4,3,3.0,0.0,1,0,0,1,0,0
0.2375,1,2,0,3,0,3,1,3,4,3,3,3,4.0,0.0,1,1,0,1,0,0
0.1176,1,3,1,2,0,5,0,3,5,2,4,2,2.0,0.0,0,1,0,0,0,0
0.0,0,1,0,2,0,4,1,3,1,2,0,3,2.0,1.0,1,1,1,1,0,0
0.0,1,1,0,4,1,4,1,5,4,2,1,3,4.0,0.0,1,0,1,1,0,0
0.0359,1,3,0,3,1,3,1,4,5,2,0,3,4.0,0.0,1,1,1,0,1,1
0.0283,1,3,0,1,1,1,1,3,2,2,2,2,4.0,1.0,1,0,0,1,0,0
0.1702,1,3,0,3,0,5,1,5,4,3,2,2,3.0,0.0,1,0,0,0,0,0
0.1405,1,3,1,4,0,4,1,4,3,3,2,3,3.0,0.0,1,1,0,0,0,0
0.1249,1,2,1,3,1,3,1,4,3,3,4,3,4.0,1.0,1,0,1,1,0,0
0.2388,1,4,1,5,0,4,1,5,5,3,2,3,3.0,0.0,1,0,1,0,0,0
0.0697,1,1,1,1,0,5,1,5,4,2,2,2,4.0,0.0,1,0,0,1,0,0
0.2122,0,1,1,3,0,5,1,2,4,1,2,2,4.0,0.0,1,1,0,1,0,0
0.0,1,4,1,5,0,5,1,4,4,3,1,1,3.0,1.0,1,0,1,1,0,0
0.3503,1,3,0,3,1,4,1,4,3,3,2,3,4.0,1.0,1,1,1,0,0,0
0.0906,0,3,1,2,0,4,1,5,4,0,1,1,3.0,0.0,1,0,0,1,0,0
0.083,0,1,0,2,0,3,1,3,4,3,2,3,4.0,0.0,1,1,1,1,0,0
0.0226,1,3,0,3,0,5,1,5,3,2,1,3,3.0,1.0,1,0,0,0,0,0
0.1116,0,2,1,1,0,4,1,3,2,3,2,1,4.0,0.0,1,1,1,1,0,0
0.0,1,3,0,1,1,5,1,3,5,3,2,3,4.0,0.0,1,1,0,0,0,0
0.0486,1,3,0,1,1,5,1,4,4,2,2,2,4.0,0.0,0,0,0,0,0,1
0.0921,0,2,0,3,1,4,1,5,4,2,4,1,1.0,0.0,1,1,1,0,1,0
0.0346,1,1,1,3,0,4,1,5,5,3,2,2,3.0,1.0,1,1,1,1,0,0
0.1079,1,3,1,3,1,4,1,1,4,2,2,3,2.0,0.0,1,0,0,1,0,0
0.1015,1,2,1,3,0,3,1,4,3,3,2,3,3.0,0.0,1,0,1,0,0,0
0.0,1,3,0,3,1,3,0,4,5,1,2,2,4.0,1.0,1,0,1,0,0,0
0.0785,1,3,1,1,1,4,1,5,5,2,1,2,3.0,0.0,1,0,1,1,0,0
0.0964,0,2,1,4,1,3,1,5,2,2,0,1,3.0,0.0,0,0,0,0,0,1
0.0,1,2,0,1,1,5,1,4,5,0,0,2,4.0,1.0,1,0,1,0,0,0
0.0738,1,3,0,2,0,5,1,3,1,3,4,0,4.0,0.0,0,1,1,0,0,0
0.272,0,3,0,4,0,4,1,4,4,3,1,3,1.0,0.0,1,0,1,0,0,0
0.1682,0,2,1,1,1,4,1,5,2,2,2,2,3.0,1.0,1,0,1,0,0,0
0.0408,0,3,1,1,1,3,0,5,4,3,2,2,4.0,0.0,1,1,0,0,0,0
0.0,1,2,0,4,0,4,0,2,5,2,0,2,3.0,1.0,1,0,0,0,0,0
0.1567,1,2,1,3,0,5,1,5,5,3,1,2,3.0,0.0,1,0,1,1,0,0
0.0629,1,2,0,3,1,5,1,3,4,1,4,2,4.0,0.0,1,0,0,1,0,0
0.155,1,2,0,1,1,5,1,3,4,2,1,2,3.0,0.0,1,0,1,0,0,1
0.0969,1,2,1,4,0,4,0,4,3,2,2,2,1.0,0.0,1,0,1,0,0,1
0.1318,1,2,1,4,1,4,1,2,4,1,2,1,4.0,1.0,1,0,1,0,0,1
0.1016,1,1,0,1,0,1,1,3,2,2,3,3,3.0,0.0,1,1,0,1,0,0
0.0993,0,2,1,1,0,5,1,3,4,3,2,3,4.0,1.0,1,0,0,0,0,0
0.0381,1,3,1,3,0,3,1,3,4,3,2,3,1.0,0.0,1,0,0,0,0,0
0.0203,1,2,1,4,1,5,1,4,3,3,2,2,3.0,0.0,1,0,0,1,1,0
0.0,0,2,0,1,1,5,1,5,5,2,2,1,3.0,1.0,1,0,1,0,1,0
0.0623,1,1,0,3,0,1,1,2,4,3,2,3,4.0,1.0,0,1,1,0,0,0
0.0143,0,2,1,2,0,5,1,3,5,3,1,3,3.0,1.0,1,0,0,0,1,1
0.0801,1,2,0,1,0,4,1,3,4,3,1,3,2.0,1.0,1,1,0,1,0,0
0.2972,1,1,1,2,0,4,1,5,4,2,1,2,1.0,0.0,1,0,0,1,0,0
0.0641,1,3,0,3,0,5,1,3,5,2,4,2,2.0,0.0,1,1,0,1,0,0
0.1564,1,3,1,4,1,5,1,2,5,3,2,3,4.0,0.0,1,1,1,1,0,0
0.3659,1,2,1,3,1,5,1,2,1,2,2,2,3.0,1.0,1,1,0,1,0,0
0.1045,0,3,1,2,0,5,1,5,4,3,2,3,4.0,0.0,1,0,1,0,1,0
0.0065,1,2,0,3,0,5,0,5,3,3,3,2,2.0,0.0,1,0,1,1,0,0
0.0105,1,2,1,3,1,4,1,1,5,3,2,2,2.0,0.0,0,1,1,0,0,0
0.005,1,4,1,4,1,4,1,5,1,3,2,2,4.0,0.0,1,0,0,0,1,0
0.2961,1,3,0,3,0,1,1,5,4,3,2,3,4.0,0.0,1,0,1,0,0,0
0.0879,1,3,0,3,1,5,1,5,4,2,1,2,4.0,0.0,1,0,1,1,0,0
0.1389,0,3,0,1,0,4,1,4,3,3,2,2,4.0,0.0,1,1,1,1,1,0
0.0,1,2,1,3,0,5,1,3,2,0,1,2,3.0,0.0,1,1,1,0,0,0
0.0512,1,3,1,2,0,4,1,3,3,2,1,1,4.0,0.0,1,1,1,0,0,0
0.2856,0,3,1,4,0,5,1,4,4,3,2,2,3.0,1.0,1,1,1,0,1,0
0.204,1,2,1,4,1,3,1,4,3,2,1,3,3.0,1.0,1,0,1,1,0,0
0.0893,0,3,1,3,0,5,1,4,4,3,2,1,3.0,0.0,1,1,0,0,0,0
0.0419,0,2,0,4,0,4,1,5,2,3,3,2,3.0,1.0,1,1,0,0,0,0
0.1124,0,2,1,1,0,3,0,5,3,3,4,3,3.0,1.0,1,1,1,0,0,0
0.0613,1,2,1,2,0,2,1,5,3,2,3,1,2.0,0.0,1,0,1,0,0,0
0.1429,1,2,0,3,0,5,0,3,4,2,2,2,4.0,0.0,1,1,1,0,0,0
0.1513,1,3,0,4,0,4,1,4,2,3,2,1,4.0,1.0,1,0,0,0,1,1
0.0,1,2,0,1,1,3,1,2,4,3,2,2,1.0,0.0,0,0,1,1,0,0
0.0655,0,3,0,3,0,3,1,5,5,1,0,1,3.0,0.0,1,0,0,1,1,0
0.0,1,2,1,3,0,5,1,3,4,3,2,2,4.0,1.0,1,0,1,0,0,0
0.0518,1,2,0,3,0,5,1,2,4,2,2,3,0.0,0.0,1,0,1,0,0,0
0.078,0,2,0,4,1,4,1,4,4,3,4,2,2.0,0.0,0,0,1,0,0,0
0.0383,0,3,0,1,0,4,0,2,4,3,1,1,1.0,0.0,1,0,0,0,0,0
0.0,1,2,1,3,0,5,1,2,5,1,3,3,4.0,0.0,1,1,1,0,1,0
0.0187,1,3,0,3,1,5,0,2,4,3,0,2,4.0,1.0,1,1,0,0,0,0
0.1552,1,2,1,4,1,4,1,4,5,1,0,2,1.0,0.0,1,0,0,0,0,0
0.1466,0,2,0,2,1,3,1,5,2,3,3,2,4.0,0.0,1,1,1,0,0,0
0.0945,0,1,0,2,0,4,1,5,1,2,0,2,4.0,0.0,1,1,0,0,0,0
0.0784,1,2,0,1,0,2,1,5,4,2,2,3,4.0,1.0,1,0,1,0,0,0
0.013,0,2,0,4,0,5,1,3,5,0,2,3,4.0,0.0,1,1,1,0,1,0
0.1481,1,2,1,3,0,4,0,4,3,3,1,3,4.0,0.0,1,1,1,1,0,0
0.0127,1,2,0,5,1,3,1,2,2,3,2,3,4.0,0.0,1,1,1,1,0,0
0.0196,1,1,0,2,0,2,1,4,4,3,2,2,4.0,0.0,1,1,1,1,0,0
0.0918,1,2,1,1,0,2,1,5,5,0,2,2,3.0,0.0,1,1,0,0,0,0
0.3184,0,2,0,3,0,4,1,4,2,3,0,3,3.0,1.0,0,0,0,0,0,0
0.0507,1,2,0,2,1,3,1,3,3,3,2,3,3.0,0.0,1,0,1,0,0,0
0.0604,1,2,1,4,0,5,1,5,4,1,2,3,4.0,0.0,1,0,0,0,0,0
0.0376,1,2,0,3,0,5,1,3,5,1,2,1,3.0,1.0,1,1,1,0,0,0
0.0486,1,2,0,1,1,4,1,3,5,3,2,3,3.0,0.0,1,1,1,0,0,0
0.0228,0,1,1,3,1,3,1,5,2,3,0,3,3.0,1.0,1,0,0,1,0,0
0.0,1,2,1,4,1,5,0,5,3,3,4,3,4.0,0.0,1,1,1,0,0,0
